Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14006_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,SE_A20001_001,SE_A20001_002,SE_A20001_003,SE_A20001_004,SE_A20001_005,SE_A09003_001,SE_A09001_001,SE_A09001_002,SE_A09001_003,SE_A09001_004,SE_A09001_005,SE_A09001_006,SE_A09001_007,SE_A09001_008,SE_A09001_009,SE_A09001_010
"06037702501","Census Tract 7025.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7025.01",,,,4998,4998,9704.089,0.515040610226766,4998,3610,46,0,820,0,41,481,136688,2425,1609,1540,69,0,0,110,109,30,567,4998,5,4993,1176,4334,25,2425,1858,140,517,530,308,285,57,21,567
"06037702502","Census Tract 7025.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7025.02",,,,4142,4142,5961.549,0.69478584456762,4142,2090,673,0,737,0,128,514,109231,2164,1443,1342,101,0,0,17,17,0,687,4142,39,4103,1534,3199,29,2164,1477,0,210,416,497,324,30,0,687
"06037702600","Census Tract 7026, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7026",,,,6688,6688,8007.011,0.835267962631487,6688,4232,331,0,1106,17,109,893,161016,3354,2165,2096,69,121,0,61,35,57,915,6587,83,6504,1619,5764,26,3354,2439,160,623,501,693,399,63,0,915
"06037702700","Census Tract 7027, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7027",,,,3460,3460,6690.557,0.51714679759134,3460,2219,221,0,423,70,129,398,149674,1819,1322,1281,41,8,17,73,24,10,365,3460,114,3346,642,3000,25,1819,1454,64,498,290,302,226,44,30,365
"06037702801","Census Tract 7028.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7028.01",,,,5359,5359,11622.94,0.46107086210438,5359,2618,130,97,1837,0,60,617,105781,2424,1665,1634,31,110,0,41,27,0,581,5346,189,5157,1295,4319,26,2424,1843,55,370,488,722,121,74,13,581
"06037702802","Census Tract 7028.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7028.02",,,,2293,2293,9735.089,0.235539701342246,2293,1376,220,11,273,0,94,319,104185,1290,936,873,63,39,0,15,34,0,266,2254,140,2114,638,1615,27,1290,1024,93,221,282,218,115,82,13,266
"06037702803","Census Tract 7028.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7028.03",,,,2749,2749,8404.992,0.327067538536858,2749,1612,80,29,158,0,413,457,111927,1467,988,863,125,92,11,27,6,17,326,2664,407,2257,831,1645,31,1467,1141,45,275,259,327,102,72,61,326
"06037702900","Census Tract 7029, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7029",,,,10274,10274,12042.41,0.853151829274885,10274,7515,645,0,1044,32,145,893,135584,7082,3785,3478,307,131,0,43,130,48,2945,10274,530,9744,1264,8924,30,7082,4137,80,1104,1380,565,421,470,117,2945
"06037703002","Census Tract 7030.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"703002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7030.02",,,,6903,6903,5456.274,1.26514910493794,6903,1140,4473,138,268,0,69,815,156776,3427,2586,2423,163,75,0,0,0,47,719,6900,94,6806,2623,5660,31,3427,2708,103,263,634,1066,484,118,40,719
"06037703003","Census Tract 7030.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"703003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7030.03",,,,6127,6127,7875.347,0.777997427015106,6127,2378,1394,0,1107,0,131,1117,93120,3740,2425,2300,125,46,0,18,24,82,1145,6127,177,5950,1245,5053,30,3740,2595,208,629,343,889,208,272,46,1145
"06037703100","Census Tract 7031, Los Angeles County, California","ca","140","00",,,,"06","037",,,"703100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7031",,,,6444,6444,6269.224,1.02787850754521,6444,661,4549,88,184,18,340,604,121662,3049,2070,2057,13,16,21,0,16,228,698,6373,45,6328,2511,5033,31,3049,2351,33,400,638,530,607,122,21,698
"06037703200","Census Tract 7032, Los Angeles County, California","ca","140","00",,,,"06","037",,,"703200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7032",,,,5555,5555,6830.144,0.813306470918012,5555,769,4297,36,256,0,98,99,92796,2112,1525,1525,0,81,0,18,0,0,488,5510,201,5309,2319,3808,36,2112,1624,33,188,365,403,338,216,81,488
"06037800101","Census Tract 8001.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8001.01",,,,5734,5734,1834.316,3.12596081526246,5734,4682,54,0,552,0,66,380,186964,2649,1839,1756,83,28,0,10,58,0,714,5720,63,5657,1564,4974,31,2649,1935,43,459,411,450,327,203,42,714
"06037800103","Census Tract 8001.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8001.03",,,,3416,3416,478.8819,7.13328247080681,3416,2295,50,0,608,0,305,158,134120,1796,1294,1235,59,0,7,19,48,0,428,3416,178,3238,1131,2550,35,1796,1368,180,167,154,368,198,217,84,428
"06037800104","Census Tract 8001.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8001.04",,,,3665,3665,277.3754,13.2131423002732,3665,2804,71,0,325,0,251,214,139388,1590,802,722,80,0,18,0,19,88,663,3665,202,3463,1077,2994,32,1590,927,78,134,192,173,212,138,0,663
"06037800202","Census Tract 8002.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8002.02",,,,6121,6121,578.8603,10.5742265987333,6121,5256,182,36,421,0,26,200,230313,2740,2257,2194,63,5,11,0,40,55,372,6121,226,5895,1431,5154,36,2740,2368,368,238,501,264,438,487,72,372
"06037800204","Census Tract 8002.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8002.04",,,,4086,4086,1329.859,3.07250574133934,4086,3404,55,60,318,0,0,249,164833,1419,941,886,55,31,0,0,2,71,374,4086,232,3854,1487,2984,49,1419,1045,37,96,114,299,246,113,140,374
"06037800205","Census Tract 8002.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8002.05",,,,4036,4036,8036.861,0.502186110514798,4036,2347,125,0,903,0,288,373,117230,2224,1703,1518,185,0,0,48,20,20,433,4024,210,3814,697,3341,27,2224,1791,177,512,414,230,269,154,35,433
"06037800206","Census Tract 8002.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8002.06",,,,3604,3604,1007.242,3.57808723438101,3604,3050,159,0,145,0,55,195,250001,1373,933,803,130,2,0,0,11,9,418,3604,45,3559,758,3188,29,1373,955,65,277,198,108,206,101,0,418
"06037800324","Census Tract 8003.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.24",,,,6585,6585,4828.953,1.36364956131071,6585,4792,235,0,709,27,178,644,154288,2662,1816,1709,107,7,0,36,0,0,803,6575,158,6417,1461,5830,32,2662,1859,161,430,447,284,240,176,121,803
"06037800325","Census Tract 8003.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.25",,,,3677,3677,4715.836,0.779713265080765,3677,3023,35,0,265,0,20,334,165743,1628,1355,1272,83,0,0,0,21,0,252,3677,89,3588,1379,2808,22,1628,1376,408,396,187,135,98,103,49,252
"06037800328","Census Tract 8003.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.28",,,,1217,1217,327.04,3.72125739578716,1217,973,0,0,188,0,18,38,250001,606,452,421,31,0,0,0,0,8,146,1217,28,1189,248,1035,35,606,460,32,113,76,39,45,148,7,146
"06037800333","Census Tract 8003.33, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.33",,,,2196,2196,4430.745,0.495627778970405,2196,1615,46,0,306,0,15,214,106625,1072,793,670,123,0,0,0,13,25,241,2129,162,1967,547,1660,26,1072,831,108,250,156,184,37,43,53,241
"06037800334","Census Tract 8003.34, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.34",,,,3749,3749,2047.848,1.83070230441222,3749,2941,39,0,139,0,426,204,172500,1865,1451,1360,91,0,0,0,9,0,405,3719,281,3438,1182,2916,24,1865,1460,113,588,345,144,146,96,28,405
"06037800335","Census Tract 8003.35, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800335",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.35",,,,4475,4475,166.1005,26.9415178757585,4475,3480,42,24,195,0,436,298,133235,1890,1351,1325,26,0,0,0,106,40,393,4466,193,4273,1721,3616,29,1890,1497,276,377,212,231,139,212,50,393
"06037800336","Census Tract 8003.36, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.36",,,,3893,3893,509.953,7.63403691445675,3893,2937,0,0,24,0,464,468,220938,1831,1329,1246,83,0,0,0,0,0,502,3893,0,3893,660,3547,34,1831,1329,34,313,534,78,121,124,125,502
"06037800337","Census Tract 8003.37, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800337",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.37",,,,3771,3771,3506.839,1.07532737603417,3771,2257,175,0,422,0,311,606,100813,1911,1435,1368,67,0,0,0,0,31,445,3765,125,3640,1094,3110,26,1911,1466,314,525,201,112,115,127,72,445
"06037800338","Census Tract 8003.38, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.38",,,,6471,6471,2636.303,2.45457353470364,6471,4800,9,5,382,0,509,766,198889,3334,2046,2022,24,0,0,0,25,60,1203,6464,89,6375,1520,5623,25,3334,2131,428,683,476,78,119,290,57,1203
"06037800406","Census Tract 8004.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8004.06",,,,2167,2167,61.69453,35.1246723923045,2167,1672,31,45,150,0,92,177,168409,816,541,521,20,0,0,7,48,4,216,2008,39,1969,715,1609,39,816,600,62,110,119,51,59,147,52,216
"06037800410","Census Tract 8004.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8004.10",,,,3527,3527,246.3996,14.3141481736595,3527,2354,201,0,629,7,71,265,139500,1376,562,508,54,21,0,8,509,54,222,3527,128,3399,488,3162,21,1376,1154,385,429,104,40,94,72,30,222
"06037800411","Census Tract 8004.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8004.11",,,,2740,2740,785.1578,3.4897443540279,2740,1970,23,0,101,0,98,548,191154,1431,862,738,124,12,0,7,69,0,481,2740,15,2725,709,2345,30,1431,950,198,192,68,175,173,119,25,481
"06037800412","Census Tract 8004.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8004.12",,,,3682,3682,1329.816,2.76880510643293,3682,2949,15,0,95,0,99,524,152000,1355,917,894,23,17,0,0,13,0,408,3678,0,3678,1223,3165,31,1355,947,171,200,42,164,230,100,40,408
"06037800504","Census Tract 8005.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8005.04",,,,1890,1890,226.7054,8.3368100547184,1890,1648,3,0,49,23,157,10,193504,835,417,410,7,10,0,0,0,13,395,1890,20,1870,676,1521,33,835,440,41,79,96,77,97,0,50,395
"06037800506","Census Tract 8005.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8005.06",,,,3393,3393,331.6687,10.2300875525292,3393,2578,33,0,179,0,279,324,238177,1538,1025,921,104,1,0,0,20,111,381,3393,6,3387,1044,2852,32,1538,1157,98,196,240,257,173,182,11,381
"06037900102","Census Tract 9001.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9001.02",,,,782,782,4.595969,170.149112659981,782,569,14,7,0,0,138,54,45982,248,199,186,13,0,0,0,31,0,18,769,26,743,395,455,31,248,230,82,12,18,61,10,17,30,18
"06037900103","Census Tract 9001.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9001.03",,,,6514,6514,844.4761,7.71365813277899,6514,4305,474,69,14,0,548,1104,59434,1849,1678,1374,304,23,0,0,2,0,146,6514,469,6045,3103,3430,43,1849,1703,118,115,338,415,186,288,243,146
"06037900104","Census Tract 9001.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9001.04",,,,6593,6593,403.2036,16.3515398526943,6593,2684,149,49,165,0,1228,2318,57970,1986,1754,1547,207,0,0,0,14,13,205,6582,216,6366,2861,3869,46,1986,1781,88,186,363,468,130,205,341,205
"06037900301","Census Tract 9003.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9003.01",,,,4439,4439,1734.124,2.55979409943212,4439,2135,886,12,322,0,817,267,62821,1495,850,705,145,0,0,0,189,86,370,4439,245,4194,1614,2792,28,1495,1125,186,317,292,99,47,87,97,370
"06037900501","Census Tract 9005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.01",,,,7939,7939,6595.424,1.20371329905776,7939,2911,1432,156,48,0,1820,1572,75368,3150,2856,2557,299,20,0,0,41,0,233,7939,475,7464,3450,4764,35,3150,2917,165,1238,437,93,269,354,361,233
"06037900504","Census Tract 9005.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.04",,,,7051,7051,1727.028,4.08273667677225,7051,1844,2508,8,288,0,1394,1009,85559,2789,2560,2075,485,63,0,0,10,0,156,7048,275,6773,3087,4456,33,2789,2633,126,1158,295,140,229,506,179,156
"06037900505","Census Tract 9005.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.05",,,,4587,4587,9062.063,0.506176090391152,4587,1682,1032,64,84,0,860,865,77930,1635,1449,1302,147,67,0,0,36,0,83,4570,340,4230,2207,2457,37,1635,1552,85,499,334,63,106,303,162,83
"06037900506","Census Tract 9005.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.06",,,,5095,5095,10090.62,0.504924347139832,5095,1764,1586,26,1,1,977,740,77021,1954,1849,1571,278,8,0,0,1,10,86,5086,352,4734,1828,3247,33,1954,1868,86,764,330,144,80,297,167,86
"06037900508","Census Tract 9005.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.08",,,,3831,3831,2496.645,1.53445923301575,3831,1859,723,0,122,0,543,584,88417,1435,1283,1166,117,41,0,0,0,0,111,3824,75,3749,1536,2602,33,1435,1324,145,374,307,74,108,225,91,111
"06037900509","Census Tract 9005.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.09",,,,4480,4480,7036.957,0.636638857014009,4480,2077,985,0,180,0,572,666,60609,1643,1573,1496,77,11,0,0,0,0,59,4480,235,4245,1784,2536,25,1643,1584,37,625,573,38,74,237,0,59
"06037900510","Census Tract 9005.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.10",,,,3960,3960,4473.82,0.88514966092507,3960,933,1477,5,30,0,1127,388,51172,1138,1079,965,114,36,0,0,0,0,23,3960,229,3731,1527,2428,32,1138,1115,14,371,344,96,93,92,105,23
"06037900602","Census Tract 9006.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.02",,,,5463,5463,2751.248,1.98564472113384,5463,2474,951,0,42,12,1334,650,48697,1827,1584,1460,124,135,0,15,14,0,79,5463,209,5254,2999,2600,32,1827,1748,118,651,505,94,70,177,133,79
"06037900606","Census Tract 9006.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.06",,,,4580,4580,6805.446,0.672990376789391,4580,1596,1705,39,0,0,351,889,43598,1338,1065,882,183,18,0,30,0,0,225,4580,383,4197,2517,2048,38,1338,1113,35,549,185,29,37,70,208,225
"06037900607","Census Tract 9006.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.07",,,,3998,3998,6043.921,0.66149109571164,3998,1611,537,0,69,0,749,1032,62311,1453,1239,968,271,97,11,0,0,0,106,3975,211,3764,1669,2703,29,1453,1347,87,558,344,126,28,65,139,106
"06037900608","Census Tract 9006.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.08",,,,4229,4229,8185.77,0.516628262370328,4229,1317,722,0,72,0,861,1257,73087,1294,1054,1003,51,0,0,0,0,35,205,4229,232,3997,1989,2238,39,1294,1089,45,356,172,68,147,191,110,205
"06037900609","Census Tract 9006.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.09",,,,5186,5186,5123.168,1.01226414948641,5186,848,1574,226,465,0,725,1348,56000,1811,1481,1319,162,68,0,0,20,16,226,5185,297,4888,2044,3197,31,1811,1585,246,454,273,212,14,215,171,226
"06037900610","Census Tract 9006.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.10",,,,3207,3207,2521.407,1.27190898181768,3207,1501,420,142,13,0,234,897,27624,753,734,673,61,0,0,0,0,0,19,3207,87,3120,2129,1120,21,753,734,105,424,95,0,0,110,0,19
"06037900611","Census Tract 9006.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.11",,,,4808,4808,6312.986,0.761604686971523,4808,1116,1203,0,255,0,576,1658,84828,1907,1772,1510,262,69,27,0,0,0,39,4808,98,4710,1498,3537,32,1907,1868,322,434,651,44,54,153,210,39
"06037900701","Census Tract 9007.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9007.01",,,,4436,4436,5486.757,0.808492162898052,4436,1627,1300,30,111,39,543,786,49309,1397,1211,1022,189,23,0,0,4,0,159,4426,207,4219,2594,2131,31,1397,1238,128,523,126,114,78,169,100,159
